stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
2355,2355,WW THORNE BLVD @ ALDINE WESTFIELD R,WW THORNE BLVD & ALDINE WESTFIELD RD,30.01088,-95.37587,,,,,0
2356,2356,FM 1960 RD @ ALDINE WESTFIELD RD,,30.020557,-95.380823,,,,,0
2357,2357,FM 1960 RD @ WESTFIELD PLACE DR,,30.0208,-95.431778,,,,,0
2358,2358,FM 1960 RD @ CYPRESS STATION DR,,30.019438,-95.435623,,,,,0
2359,2359,FM 1960 RD @ CALI DR,,30.018359,-95.439118,,,,,0
2360,2360,CALI DR @ JUDIWOOD,,30.02025,-95.44102,,,,,0
2361,2361,CALI DR @ JUDIWOOD,,30.02034,-95.44126,,,,,0
2362,2362,HOUSTON NORTHWEST HOSPITAL,PEAKWOOD DR & CALI DR,30.021882,-95.443397,,,,,0
2363,2363,HOUSTON NORTHWEST HOSPITAL,PEAKWOOD DR & CALI DR,30.021873,-95.443207,,,,,0
2364,2364,PEAKWOOD DR @ RED OAK DR,,30.02049,-95.44588,,,,,0
2365,2365,FM 1960 RD @ RED OAK DR,,30.01678,-95.44442,,,,,0
2366,2366,FM 1960 RD @ NANES DR,,30.016063,-95.446846,,,,,0
2367,2367,FM 1960 RD @ IMPERIAL VALLEY DR,,30.023802,-95.420294,,,,,0
2368,2368,KUYKENDAHL RD @ BRUNDAGE DR,,29.9763,-95.43163,,,,,0
2369,2369,KUYKENDAHL RD @ WITTERSHAW DR,,29.97777,-95.4333,,,,,0
2370,2370,KUYKENDAHL RD @ ELLA BLVD,,29.98106,-95.43706,,,,,0
2371,2371,KUYKENDAHL RD @ ELLA BLVD,,29.98047,-95.43677,,,,,0
2372,2372,KUYKENDAHL RD @ WITTERSHAW DR,,29.97775,-95.43365,,,,,0
2373,2373,KUYKENDAHL RD @ BRUNDAGE DR,,29.97633,-95.43202,,,,,0
2374,2374,ALDINE WESTFIELD RD @ GREENBRIAR CO,ALDINE WESTFIELD RD & GREENBRIAR COLONY DR,29.944331,-95.35687,,,,,0
2376,2376,SAM HOUSTON PKWY @ INTERCONTINENTAL,SAM HOUSTON PKWY & INTERCONTINENTAL PARK BLVD,29.93866,-95.35225,,,,,0
2377,2377,SAM HOUSTON PKWY @ MORALES RD,,29.93871,-95.34576,,,,,0
2378,2378,SAM HOUSTON PKWY @ MORALES RD,,29.93876,-95.34018,,,,,0
2379,2379,SAM HOUSTON PKWY @ MILNER RD,,29.93874,-95.33747,,,,,0
2380,2380,SAM HOUSTON PKWY @ MILNER RD,,29.93955,-95.33719,,,,,0
2381,2381,SAM HOUSTON PKWY @ MORALES RD,,29.93953,-95.34547,,,,,0
2382,2382,SAM HOUSTON PKWY @ ALDINE WESTFIELD,SAM HOUSTON PKWY & ALDINE WESTFIELD RD,29.93939,-95.35591,,,,,0
2383,2383,BENMAR DR @ GREENSPOINT DR,,29.943156,-95.406135,,,,,0
2384,2384,TIDWELL RD @ ASH OAK DR,,29.848826,-95.466789,,,,,0
2385,2385,TIDWELL RD @ TC JESTER BLVD,,29.845852,-95.458878,,,,,0
2386,2386,TIDWELL RD @ BALBO ST,,29.846356,-95.454636,,,,,0
2387,2387,TIDWELL RD @ BERTELLIS LN,,29.846387,-95.452789,,,,,0
2388,2388,TIDWELL RD @ GOLDSPIER ST,,29.846431,-95.449455,,,,,0
2389,2389,TIDWELL RD @ ROSSLYN RD,,29.846772,-95.443283,,,,,0
2390,2390,TIDWELL RD @ GOLDSPIER ST,,29.846674,-95.449272,,,,,0
2391,2391,TIDWELL RD @ BERTELLIS LN,,29.846626,-95.452339,,,,,0
2392,2392,TIDWELL RD @ BALBO ST,,29.846603,-95.454391,,,,,0
2393,2393,TIDWELL RD @ TC JESTER BLVD,,29.846043,-95.458405,,,,,0
2394,2394,TIDWELL RD @ ASH OAK DR,,29.849042,-95.466332,,,,,0
2395,2395,TIDWELL RD @ BOLIVIA BLVD,,29.849022,-95.471065,,,,,0
2396,2396,ANTOINE DR @ W TIDWELL RD,,29.847306,-95.473411,,,,,0
2397,2397,ANTOINE DR @ TIDWELL RD,,29.845161,-95.473385,,,,,0
2398,2398,ANTOINE DR @ GOLDEN FOREST DR,,29.84311,-95.47334,,,,,0
2399,2399,ANTOINE DR @ PINEMONT DR,,29.841497,-95.473341,,,,,0
2400,2400,ANTOINE DR @ HOOVER ST,,29.83885,-95.47329,,,,,0
2401,2401,ANTOINE DR @ ACORN ST,,29.83695,-95.47325,,,,,0
2402,2402,ANTOINE DR @ VIKING DR,,29.83496,-95.47314,,,,,0
2403,2403,43RD ST @ COSTA RICA RD,,29.83243,-95.47,,,,,0
2404,2404,43RD ST @ BOLIVIA BLVD,,29.8323,-95.46662,,,,,0
2405,2405,43RD ST @ RANDON RD,,29.83233,-95.46311,,,,,0
2410,2410,34TH ST @ NORTHWEST FREEWAY,,29.819366,-95.466891,,,,,0
2411,2411,34TH ST @ KINGS WOOD LN,,29.819425,-95.464854,,,,,0
2412,2412,34TH ST @ KINGS WOOD LN,,29.819488,-95.461634,,,,,0
2413,2413,34TH ST @ MANGUM RD,,29.819525,-95.459681,,,,,0
2414,2414,34TH ST @ MANGUM RD,,29.819424,-95.457537,,,,,0
2415,2415,34TH ST @ HELBERG RD,,29.817987,-95.453753,,,,,0
2416,2416,34TH ST @ TC JESTER BLVD,,29.817137,-95.446998,,,,,0
2417,2417,TC JESTER BLVD @ GARDENDALE DR,,29.81622,-95.44575,,,,,0
2418,2418,TC JESTER BLVD @ SHERWOOD LN,,29.81422,-95.44554,,,,,0
2419,2419,SHERWOOD LN @ TC JESTER BLVD,,29.81417,-95.44808,,,,,0
2420,2420,SHERWOOD LN @ VOLLMER RD,,29.8142,-95.45001,,,,,0
2421,2421,SHERWOOD LN @ VOLLMER RD,,29.81416,-95.45239,,,,,0
2422,2422,SHERWOOD LN @ HELBERG RD,,29.81418,-95.45461,,,,,0
2423,2423,SHERWOOD LN @ HELBERG RD,,29.81415,-95.45671,,,,,0
2424,2424,SHERWOOD LN @ MANGUM RD,,29.81413,-95.45878,,,,,0
2425,2425,34TH ST @ TC JESTER BLVD,,29.81713,-95.444367,,,,,0
2426,2426,34TH ST @ PINEY WOODS DR,,29.817141,-95.44146,,,,,0
2427,2427,34TH ST @ OAK FOREST DR,,29.817146,-95.436554,,,,,0
2428,2428,34TH ST @ OAK FOREST DR,,29.817166,-95.432961,,,,,0
2429,2429,34TH ST @ ELLA BLVD,,29.81718,-95.42968,,,,,0
2430,2430,34TH ST @ GOLF DR,,29.817214,-95.424126,,,,,0
2431,2431,34TH ST @ ALBA RD,,29.817246,-95.420388,,,,,0
2432,2432,34TH ST @ ALBA RD,,29.817278,-95.418278,,,,,0
2433,2433,34TH ST @ BRINKMAN ST,,29.81729,-95.416061,,,,,0
2434,2434,LONG POINT RD @ JACQUELYN DR,,29.80278,-95.48089,,,,,0
2435,2435,LONG POINT RD @ WOODVINE DR,,29.80278,-95.47902,,,,,0
2436,2436,LONG POINT RD @ THONIG RD,,29.802773,-95.47753,,,,,0
2437,2437,LONG POINT RD @ ANTOINE DR,,29.80279,-95.47565,,,,,0
2438,2438,LONG POINT RD @ AFTON ST,,29.80282,-95.47214,,,,,0
2439,2439,LONG POINT RD @ AFTON ST,,29.80283,-95.4706,,,,,0
2440,2440,LONG POINT RD @ SILBER RD,,29.802827,-95.468422,,,,,0
2441,2441,LONG POINT RD @ HAFNER DR,,29.802865,-95.465049,,,,,0
2442,2442,HEMPSTEAD RD @ LONG POINT RD,,29.802495,-95.461688,,,,,0
2443,2443,KATY FWY @ POST OAK RD,,29.784757,-95.462527,,,,,0
2444,2444,HAMMERLY BLVD @ TRIWAY LN,,29.81261,-95.54893,,,,,0
2445,2445,GESSNER RD @ SPRINGWOOD FOREST DR,,29.810449,-95.545333,,,,,0
2446,2446,GESSNER RD @ KNOBOAK DR,,29.807926,-95.545303,,,,,0
2447,2447,GESSNER RD @ NEUENS RD,,29.806381,-95.545302,,,,,0
2448,2448,GESSNER RD @ SHADOW WOOD DR,,29.80479,-95.545276,,,,,0
2449,2449,GESSNER RD @ IMPERIAL CROWN DR,,29.802767,-95.544975,,,,,0
2450,2450,GESSNER RD @ WARWANA RD,,29.800931,-95.544937,,,,,0
2451,2451,GESSNER RD @ EDDYSTONE DR,,29.799365,-95.544914,,,,,0
2452,2452,GESSNER RD @ HAZELHURST DR,,29.797672,-95.544884,,,,,0
2453,2453,GESSNER RD @ HANKA DR,,29.795888,-95.544845,,,,,0
2454,2454,GESSNER RD @ LONG POINT RD,,29.794402,-95.544815,,,,,0
2455,2455,GESSNER RD @ BEEKMAN PLACE DR,,29.79286,-95.544793,,,,,0
2456,2456,GESSNER RD @ WESTVIEW DR,,29.791277,-95.544759,,,,,0
2457,2457,GESSNER RD @ WESTVIEW DR,,29.788197,-95.544535,,,,,0
2458,2458,GESSNER RD @ KATY FWY,,29.786549,-95.544205,,,,,0
2459,2459,GESSNER RD @ KATY FWY,,29.786359,-95.543884,,,,,0
2460,2460,GESSNER RD @ OLD KATY RD,,29.788209,-95.544266,,,,,0
2461,2461,GESSNER RD @ WESTVIEW DR,,29.790688,-95.544496,,,,,0
2462,2462,GESSNER RD @ BEEKMAN PLACE DR,,29.792293,-95.544525,,,,,0
2463,2463,GESSNER RD @ LONG POINT RD,,29.794008,-95.544571,,,,,0
2464,2464,GESSNER RD @ HADDINGTON DR,,29.801692,-95.544685,,,,,0
2465,2465,GESSNER RD @ TIMBERWOOD DR,,29.803314,-95.544788,,,,,0
2466,2466,GESSNER RD @ NEUENS RD,,29.805668,-95.545029,,,,,0
2467,2467,GESSNER RD @ KNOBOAK DR,,29.808049,-95.54506,,,,,0
2469,2469,GESSNER RD @ SPRINGWOOD FOREST DR,,29.810211,-95.545067,,,,,0
2470,2470,GESSNER RD @ HAMMERLY BLVD,,29.812407,-95.545082,,,,,0
2471,2471,HAMMERLY BLVD @ GESSNER RD,,29.812605,-95.543793,,,,,0
2472,2472,HAMMERLY BLVD @ TEAGUE RD,,29.81263,-95.5414,,,,,0
2473,2473,HAMMERLY BLVD @ ROSEFIELD DR,,29.81218,-95.53813,,,,,0
2474,2474,HAMMERLY BLVD @ EAGLE ROCK DR,,29.81122,-95.53647,,,,,0
2475,2475,HAMMERLY BLVD @ PARANA DR,,29.80931,-95.53302,,,,,0
2476,2476,HAMMERLY BLVD @ CRESTDALE DR,,29.80912,-95.531,,,,,0
2477,2477,HAMMERLY BLVD @ ELMVIEW DR,,29.80913,-95.52908,,,,,0
2478,2478,HAMMERLY BLVD @ CAMPBELL RD,,29.80968,-95.52649,,,,,0
2479,2479,HAMMERLY BLVD @ BLALOCK RD,,29.80971,-95.52475,,,,,0
2480,2480,HAMMERLY BLVD @ HOSKINS DR,,29.80973,-95.52292,,,,,0
2481,2481,HAMMERLY BLVD @ LAVERNE ST,,29.810846,-95.512744,,,,,0
2482,2482,HAMMERLY BLVD @ HOLLISTER RD,,29.81097,-95.50967,,,,,0
2483,2483,HAMMERLY BLVD @ HOLLISTER RD,,29.81093,-95.50597,,,,,0
2484,2484,HAMMERLY BLVD @ OJEMAN RD,,29.810861,-95.502929,,,,,0
2485,2485,HAMMERLY BLVD @ BINGLE RD,,29.810836,-95.50116,,,,,0
2486,2486,HAMMERLY BLVD @ MARNEL RD,,29.81087,-95.49899,,,,,0
2487,2487,HAMMERLY BLVD @ PECH RD,,29.81092,-95.49646,,,,,0
2488,2488,HAMMERLY BLVD @ RIDGEMORE DR,,29.810955,-95.494446,,,,,0
2489,2489,HAMMERLY BLVD @ RIDGECREST DR,,29.810789,-95.492736,,,,,0
2490,2490,HAMMERLY BLVD @ SPENWICK DR,,29.8106,-95.4895,,,,,0
2491,2491,HAMMERLY BLVD @ WIRT RD,,29.81049,-95.48542,,,,,0
2492,2492,HAMMERLY BLVD @ JOHANNA DR,,29.81051,-95.48306,,,,,0
2493,2493,HAMMERLY BLVD @ JACQUELYN DR,,29.81051,-95.48102,,,,,0
2494,2494,HAMMERLY BLVD @ WOODVINE DR,,29.81068,-95.47874,,,,,0
2495,2495,HAMMERLY BLVD @ HARLAND DR,,29.81078,-95.47666,,,,,0
2496,2496,ANTOINE DR @ TODD ST,,29.81137,-95.47479,,,,,0
2497,2497,HEMPSTEAD RD @ ANTOINE DR,,29.811484,-95.47403,,,,,0
2498,2498,HEMPSTEAD RD @ FAIRWAY PARK DR,,29.80847,-95.46988,,,,,0
2499,2499,HEMPSTEAD RD @ SILBER RD,,29.806174,-95.466713,,,,,0
2500,2500,HEMPSTEAD RD @ MC ALLISTER RD,,29.803686,-95.463294,,,,,0
2503,2503,MAIN ST @ EWING,,29.725009,-95.390327,,,,,0
2504,2504,MAIN ST @ REMINGTON LN,,29.72335,-95.391648,,,,,0
2505,2505,MAIN ST @ SUNSET BLVD,,29.720302,-95.394085,,,,,0
2506,2506,MAIN ST @ CAMBRIDGE ST,,29.715701,-95.397698,,,,,0
2507,2507,MAIN ST @ MAC GREGOR WAY,,29.713824,-95.399193,,,,,0
2508,2508,MAIN ST @ UNIVERSITY BLVD,,29.711671,-95.400894,,,,,0
2513,2513,MAIN ST @ GREENBRIAR DR,,29.701382,-95.409051,,,,,0
2514,2514,MAIN ST @ UNDERWOOD RD,,29.699876,-95.410225,,,,,0
2515,2515,MAIN ST @ MORNINGSIDE DR,,29.698116,-95.411618,,,,,0
2517,2517,MAIN ST @ KIRBY DR,,29.694725,-95.414349,,,,,0
2518,2518,MAIN ST @ BRAESMAIN DR,,29.692083,-95.416443,,,,,0
2519,2519,MAIN ST @ MC NEE RD,,29.690201,-95.417952,,,,,0
2521,2521,MAIN ST @ BROADMEAD DR,,29.687185,-95.420321,,,,,0
2522,2522,MAIN ST @ MURWORTH DR,,29.685493,-95.421643,,,,,0
2523,2523,MAIN ST @ WESTRIDGE ST,,29.681846,-95.424563,,,,,0
2524,2524,MAIN ST @ BUFFALO SPEEDWAY,,29.68044,-95.425676,,,,,0
2525,2525,MAIN ST @ 610,MAIN ST & LOOP,29.678635,-95.427112,,,,,0
2527,2527,MAIN ST @ BUFFALO SPEEDWAY,,29.679512,-95.425852,,,,,0
2528,2528,MAIN ST @ WESTRIDGE ST,,29.681469,-95.424307,,,,,0
2529,2529,MAIN ST @ MURWORTH DR,,29.685088,-95.421486,,,,,0
2530,2530,MAIN ST @ BROADMEAD DR,,29.686807,-95.420125,,,,,0
2531,2531,MAIN ST @ BROADMEAD DR,,29.687937,-95.419235,,,,,0
2532,2532,MAIN ST @ MC NEE RD,,29.689318,-95.418145,,,,,0
2533,2533,MAIN ST @ OLD SPANISH TRAIL ST,,29.692434,-95.415764,,,,,0
2535,2535,MAIN ST @ BRAESWOOD PARK DR,,29.695596,-95.413337,,,,,0
2536,2536,MAIN ST @ BRAESWOOD BLVD,,29.696849,-95.412339,,,,,0
2537,2537,MAIN ST @ MORNINGSIDE DR,,29.698228,-95.411247,,,,,0
2538,2538,MAIN ST @ UNDERWOOD RD,,29.699712,-95.410057,,,,,0
2539,2539,MAIN ST @ GREENBRIAR DR,,29.700936,-95.409113,,,,,0
2540,2540,MAIN ST @ HOLCOMBE BLVD,,29.706623,-95.404488,,,,,0
2543,2543,MAIN ST @ PALM ST,,29.728962,-95.386954,,,,,0
2545,2545,MAIN ST @ SOUTHGATE BLVD,,29.708161,-95.403354,,,,,0
2546,2546,LAURA KOPPE RD @ CAMAY DR,,29.84062,-95.3067,,,,,0
2547,2547,LAURA KOPPE RD @ LANEWOOD ST,,29.84066,-95.30465,,,,,0
2548,2548,LAURA KOPPE RD @ HOMESTEAD RD,,29.840659,-95.302511,,,,,0
2549,2549,LAURA KOPPE RD @ HOMESTEAD RD,,29.840816,-95.302765,,,,,0
2550,2550,LAURA KOPPE RD @ LANEWOOD ST,,29.84085,-95.30446,,,,,0
2551,2551,LAURA KOPPE RD @ CAMAY DR,,29.84079,-95.30692,,,,,0
2552,2552,LAURA KOPPE RD @ SHADY DR,,29.84078,-95.30853,,,,,0
2553,2553,LAURA KOPPE RD @ ALLWOOD ST,,29.84073,-95.31038,,,,,0
2554,2554,LAURA KOPPE RD @ GRADY ST,,29.84069,-95.31242,,,,,0
2555,2555,LAURA KOPPE RD @ HEATHERSIDE ST,,29.8407,-95.31474,,,,,0
2556,2556,LAURA KOPPE RD @ PEACHTREE ST,,29.84068,-95.31598,,,,,0
2557,2557,LAURA KOPPE RD @ LAVENDER ST,,29.84055,-95.32139,,,,,0
2558,2558,LAURA KOPPE RD @ KNOXWOOD ST,,29.8405,-95.32426,,,,,0
2559,2559,LAURA KOPPE RD @ HIRSCH RD,,29.8405,-95.32674,,,,,0
2560,2560,LAURA KOPPE RD @ MAGNA ST,,29.84049,-95.32816,,,,,0
2561,2561,LAURA KOPPE RD @ HILTON,,29.84079,-95.33012,,,,,0
2562,2562,LAURA KOPPE RD @ DODSON,,29.840863,-95.331719,,,,,0
2563,2563,HIRSCH RD @ PLAAG ST,,29.833413,-95.329033,,,,,0
2564,2564,HIRSCH RD @ SAYERS ST,,29.83184,-95.32902,,,,,0
2565,2565,HIRSCH RD @ TOLIVER ST,,29.82996,-95.32897,,,,,0
2574,2574,HIRSCH RD @ KELLEY ST,,29.81204,-95.3288,,,,,0
2575,2575,HIRSCH RD @ FAIRBANKS,,29.81005,-95.32878,,,,,0
2576,2576,HIRSCH RD @ FAIRBANKS,,29.81007,-95.32852,,,,,0
2586,2586,HIRSCH RD @ TAMPICO ST,,29.83132,-95.32887,,,,,0
2587,2587,HIRSCH RD @ WEAVER RD,,29.83376,-95.3289,,,,,0
2588,2588,WEAVER RD @ GLASS ST,,29.83403,-95.32549,,,,,0
2589,2589,WEAVER RD @ BONITA ST,,29.834042,-95.323881,,,,,0
2590,2590,WEAVER RD @ LAVENDER ST,,29.834077,-95.321816,,,,,0
2591,2591,WEAVER RD @ LOCKWOOD DR,,29.834123,-95.319214,,,,,0
2592,2592,WEAVER RD @ WILEYVALE RD,,29.834155,-95.316829,,,,,0
2593,2593,WEAVER RD @ SANDRA ST,,29.834179,-95.314165,,,,,0
2594,2594,WEAVER RD @ HOFFMAN ST,,29.834203,-95.312222,,,,,0
2595,2595,WEAVER RD @ BERTWOOD ST,,29.833924,-95.309708,,,,,0
2596,2596,WEAVER RD @ WESTCOTT RD,,29.833226,-95.308576,,,,,0
2597,2597,WEAVER RD @ CROSSTIMBERS ST,,29.831359,-95.305811,,,,,0
2598,2598,WEAVER RD @ HOMESTEAD RD,,29.83128,-95.30257,,,,,0
2599,2599,LEY RD @ HOMESTEAD RD,,29.83127,-95.300193,,,,,0
2600,2600,LEY RD @ DARIEN ST,,29.831262,-95.29814,,,,,0
2601,2601,LEY RD @ DARIEN ST,,29.831294,-95.295975,,,,,0
2602,2602,LEY RD @ ELBERT,,29.831273,-95.293823,,,,,0
2606,2606,LEY RD @ WAYSIDE DR,,29.831225,-95.28463,,,,,0
2610,2610,LEY RD @ ELBERT,,29.83139,-95.29365,,,,,0
2611,2611,LEY RD @ ELBERT,,29.831403,-95.296158,,,,,0
2612,2612,LEY RD @ DARIEN ST,,29.831444,-95.297848,,,,,0
2613,2613,LEY RD @ DARIEN ST,,29.831453,-95.300207,,,,,0
2614,2614,LEY RD @ HOMESTEAD RD,,29.83145,-95.30172,,,,,0
2615,2615,WEAVER RD @ CROSSTIMBERS ST,,29.83142,-95.305151,,,,,0
2616,2616,WEAVER RD @ SHREVEPORT BLVD,,29.832771,-95.307633,,,,,0
2617,2617,WEAVER RD @ BERTWOOD ST,,29.833911,-95.309434,,,,,0
2618,2618,WEAVER RD @ ALLWOOD ST,,29.834292,-95.310664,,,,,0
2619,2619,WEAVER RD @ ALLWOOD ST,,29.834193,-95.310776,,,,,0
2620,2620,WEAVER RD @ HOFFMAN ST,,29.834326,-95.311975,,,,,0
2621,2621,WEAVER RD @ SANDRA ST,,29.834298,-95.313914,,,,,0
2622,2622,WEAVER RD @ WILEYVALE RD,,29.834264,-95.316579,,,,,0
2623,2623,WEAVER RD @ LOCKWOOD DR,,29.834238,-95.31857,,,,,0
2624,2624,WEAVER RD @ LAVENDER ST,,29.834159,-95.321198,,,,,0
2625,2625,WEAVER RD @ BONITA ST,,29.834134,-95.323395,,,,,0
2626,2626,WEAVER RD @ GLASS ST,,29.834097,-95.325817,,,,,0
2627,2627,W  KNOLL @ HOMESTEAD RD,,29.834853,-95.301536,,,,,0
2628,2628,KNOLL   @ DARIEN ST,,29.83487,-95.2981,,,,,0
2629,2629,ELBERT   @ WEYBURN,,29.83658,-95.29372,,,,,0
2630,2630,ELBERT   @ TOUCHSTONE ST,,29.838137,-95.293724,,,,,0
2631,2631,LAURA KOPPE RD @ ELBERT,,29.8404,-95.2943,,,,,0
2632,2632,LAURA KOPPE RD @ DARIEN ST,,29.84039,-95.29786,,,,,0
2633,2633,DARIEN ST @ TOUCHSTONE ST,,29.83856,-95.29809,,,,,0
2634,2634,TOUCHSTONE ST @ HOMESTEAD RD,,29.838532,-95.301359,,,,,0
2635,2635,KNOLL   @ ELBERT,,29.83489,-95.29383,,,,,0
2636,2636,WAYSIDE DR @ OLD TIDWELL RD,,29.851043,-95.283752,,,,,0
2637,2637,WAYSIDE DR @ OAK KNOLL LN,,29.839823,-95.284648,,,,,0
2638,2638,WAYSIDE DR @ RICHLAND DR,,29.838061,-95.284626,,,,,0
2639,2639,WAYSIDE DR @ CAROLWOOD DR,,29.836406,-95.284609,,,,,0
2640,2640,WAYSIDE DR @ DARLINGTON DR,,29.834843,-95.284487,,,,,0
2642,2642,WAYSIDE DR @ LEY RD,,29.83212,-95.284485,,,,,0
2643,2643,WAYSIDE DR @ FURRAY RD,,29.829859,-95.284508,,,,,0
2644,2644,WAYSIDE DR @ LEBATE ST,,29.8278,-95.28457,,,,,0
2645,2645,WAYSIDE DR @ JOY ST,,29.82568,-95.28458,,,,,0
2646,2646,WAYSIDE DR @ NASHVILLE ST,,29.82402,-95.28458,,,,,0
2647,2647,WAYSIDE DR @ BELROIT ST,,29.822747,-95.284529,,,,,0
2648,2648,WAYSIDE DR @ FIELDS,,29.80885,-95.28466,,,,,0
2649,2649,WAYSIDE DR @ GATES ST,,29.80707,-95.28468,,,,,0
2650,2650,WAYSIDE DR @ RAND ST,,29.805579,-95.284729,,,,,0
2651,2651,KELLEY ST @ LOOP,,29.812556,-95.309487,,,,,0
2652,2652,KELLEY ST @ LOCKWOOD DR,,29.813713,-95.316559,,,,,0
2653,2653,KELLEY ST @ PICKFAIR ST,,29.813688,-95.31887,,,,,0
2654,2654,KELLEY ST @ WIPPRECHT ST,,29.813645,-95.322403,,,,,0
2655,2655,KELLEY ST @ WAYNE ST,,29.81361,-95.325623,,,,,0
2656,2656,KELLEY ST @ SAYERS ST,,29.813555,-95.330855,,,,,0
2657,2657,KELLEY ST @ TUSCON ST,,29.813532,-95.333256,,,,,0
2658,2658,KELLEY ST @ SAYERS ST,,29.813181,-95.331879,,,,,0
2659,2659,KELLEY ST @ KASHMERE ST,,29.813256,-95.324402,,,,,0
2660,2660,KELLEY ST @ WIPPRECHT ST,,29.813283,-95.322632,,,,,0
2661,2661,KELLEY ST @ PICKFAIR ST,,29.813332,-95.319114,,,,,0
2662,2662,KELLEY ST @ LOCKWOOD DR,,29.813346,-95.317421,,,,,0
2663,2663,KELLEY ST @ LOOP,,29.811651,-95.3088,,,,,0
2665,2665,KELLEY ST @ HOMESTEAD RD,,29.809679,-95.304947,,,,,0
2666,2666,MONTROSE BLVD @ AUTREY ST,,29.73108,-95.39117,,,,,0
2667,2667,MONTROSE BLVD @ MILFORD ST,,29.72944,-95.39117,,,,,0
2668,2668,MONTROSE BLVD @ BARTLETT ST,,29.72783,-95.39114,,,,,0
2669,2669,MONTROSE BLVD @ BISSONNET ST,,29.72624,-95.391106,,,,,0
2670,2670,MONTROSE BLVD @ BISSONNET ST,,29.725914,-95.390922,,,,,0
2671,2671,MONTROSE BLVD @ BARTLETT ST,,29.72767,-95.39095,,,,,0
2672,2672,MONTROSE BLVD @ MILFORD ST,,29.72923,-95.39097,,,,,0
2673,2673,MONTROSE BLVD @ CHELSEA PL,,29.73056,-95.39098,,,,,0
2674,2674,BISSONNET ST @ MONTROSE BLVD,,29.726006,-95.390595,,,,,0
2675,2675,BEECHNUT ST @ CINNAMON LN,,29.689312,-95.565521,,,,,0
2676,2676,TC JESTER BLVD @ LOOP,,29.80951,-95.44279,,,,,0
2677,2677,TC JESTER BLVD @ LOOP,,29.80894,-95.44239,,,,,0
2678,2678,EASTEX FREEWAY   @ TOLIVER,,29.83012,-95.33439,,,,,0
2679,2679,EASTEX FREEWAY   @ PENN ST,,29.83155,-95.33409,,,,,0
2680,2680,EASTEX FREEWAY   @ WEAVER RD,,29.83443,-95.3335,,,,,0
2681,2681,EASTEX FREEWAY   @ KEELAND ST,,29.83724,-95.33297,,,,,0
2682,2682,EASTEX FREEWAY   @ LAURA KOPPE RD,,29.839428,-95.332848,,,,,0
2683,2683,EASTEX FREEWAY   @ LAURA KOPPE RD,,29.84437,-95.33293,,,,,0
2684,2684,EASTEX FREEWAY   @ COLLEY,,29.84708,-95.33295,,,,,0
2685,2685,EASTEX FREEWAY   @ LANGLEY RD,,29.866391,-95.331574,,,,,0
2686,2686,EASTEX FREEWAY   @ LITTLE YORK RD,,29.868999,-95.330131,,,,,0
2687,2687,EASTEX FREEWAY   @ LITTLECREST RD,,29.870942,-95.329079,,,,,0
2688,2688,EASTEX FREEWAY   @ DARWIN RD,,29.873754,-95.32737,,,,,0
2689,2689,EASTEX FREEWAY   @ CEDAR HILL LN,,29.876094,-95.326019,,,,,0
2690,2690,EASTEX FREEWAY   @ HANLEY RD,,29.878553,-95.324603,,,,,0
2691,2691,EASTEX FREEWAY   @ HARTWICK RD,,29.884714,-95.321022,,,,,0
2692,2692,EASTEX FREEWAY   @ CHARWON ST,,29.887285,-95.319534,,,,,0
2693,2693,EASTEX FREEWAY   @ COLLINS ST,,29.889727,-95.318115,,,,,0
2694,2694,TIDWELL RD @ DODSON,,29.848624,-95.331894,,,,,0
2695,2695,TIDWELL RD @ FRIENDLY RD,,29.848644,-95.327706,,,,,0
2696,2696,TIDWELL RD @ LUNDY RD,,29.847994,-95.324364,,,,,0
2697,2697,TIDWELL RD @ LAVENDER ST,,29.848039,-95.321785,,,,,0
2698,2698,TIDWELL RD @ LOCKWOOD DR,,29.848082,-95.319343,,,,,0
2699,2699,LOCKWOOD DR @ IRELAND ST,,29.847153,-95.319204,,,,,0
2700,2700,LOCKWOOD DR @ FIRNAT,,29.844909,-95.319169,,,,,0
2701,2701,LOCKWOOD DR @ BOICEWOOD,,29.842904,-95.319127,,,,,0
2702,2702,LOCKWOOD DR @ LAURA KOPPE RD,,29.840685,-95.319083,,,,,0
2703,2703,LOCKWOOD DR @ LAURA KOPPE RD,,29.84026,-95.319058,,,,,0
2704,2704,LOCKWOOD DR @ CRUSE RD,,29.837881,-95.31902,,,,,0
2705,2705,LOCKWOOD DR @ BOSTIC ST,,29.835754,-95.318989,,,,,0
2706,2706,LOCKWOOD DR @ WEAVER RD,,29.834282,-95.318986,,,,,0
2707,2707,LOCKWOOD DR @ CROSSTIMBERS ST,,29.831123,-95.318938,,,,,0
2709,2709,LOCKWOOD DR @ DENMARK ST,,29.827616,-95.318859,,,,,0
2710,2710,LOCKWOOD DR @ BENNINGTON ST,,29.823915,-95.318672,,,,,0
2729,2729,LOCKWOOD DR @ SHREVEPORT BLVD,,29.821692,-95.318672,,,,,0
2730,2730,LOCKWOOD DR @ BATON ROUGE,,29.8194,-95.31842,,,,,0
2731,2731,LOCKWOOD DR @ KELLEY ST,,29.81403,-95.31734,,,,,0
